year,month_predicted,next_month_close_price_prediction,r2_score,rmse,tp,tn,fp,fn,movement_accuracy,order,seasonal_order
2026,8,11.523558162374652,0.6439008159240265,0.9476719591924229,3,4,1,2,0.7,"(1, 0, 1)","(1, 0, 1, 12)"
