,year,month,true,predicted,true_pct_change,predicted_pct_change,true_movement,predicted_movement
0,2025,10,14.7,14.489511425076687,-1.34228187919464,-2.7549568786799594,down,down
1,2025,11,13.2,13.900815205872732,-10.204081632653061,-4.0629128335211595,down,down
2,2025,12,14.8,15.414856183495594,12.121212121212132,10.891742356111745,up,up
3,2026,1,14.85,15.995069499099676,0.33783783783782884,3.763987861432705,up,up
4,2026,2,17.95,16.97533715497257,20.87542087542087,6.128561404050625,up,up
5,2026,3,13.6,12.699101012033056,-24.233983286908078,-25.19087605683803,down,down
6,2026,4,13.05,12.92859767239495,-4.044117647058821,1.80718824225774,down,up
7,2026,5,14.0,12.302756598425674,7.279693486590033,-4.8407498618784235,up,down
8,2026,6,11.65,12.206822086587056,-16.78571428571428,-0.7797806212868852,down,down
9,2026,7,13.2,11.862416143994807,13.304721030042899,-2.821421825838566,up,down
