year,month_predicted,next_month_close_price_prediction,r2_score,rmse,tp,tn,fp,fn,movement_accuracy,order,seasonal_order
2026,8,1139.216254304528,0.6841365201810206,114.0275941150266,7,0,2,1,0.7,"(2, 2, 0)","(0, 2, 1, 12)"
