id,symbol,date,open_price,close_price,volume,created_at,month,quarter,year,returns
45377,FIDELITYBK,2017-01-31,0.92,0.92,12221990,2026-04-08T02:43:03.07753+00:00,1,1,2017,
47198,FIDELITYBK,2017-02-28,0.81,0.81,3226919,2026-04-08T02:44:45.006295+00:00,2,1,2017,-11.956521739130432
49314,FIDELITYBK,2017-03-31,0.79,0.79,41838473,2026-04-08T02:45:42.281198+00:00,3,1,2017,-2.469135802469136
51142,FIDELITYBK,2017-04-28,0.82,0.82,42278426,2026-04-08T02:51:55.619599+00:00,4,2,2017,3.797468354430378
53064,FIDELITYBK,2017-05-31,1.04,1.04,38775141,2026-04-08T02:52:57.421655+00:00,5,2,2017,26.82926829268293
54904,FIDELITYBK,2017-06-30,1.31,1.31,13219391,2026-04-08T02:53:53.827964+00:00,6,2,2017,25.96153846153846
56734,FIDELITYBK,2017-07-31,1.25,1.25,14951855,2026-04-08T02:54:52.464984+00:00,7,3,2017,-4.580152671755733
58850,FIDELITYBK,2017-08-31,1.35,1.35,8826198,2026-04-08T02:55:54.947048+00:00,8,3,2017,8.000000000000007
60506,FIDELITYBK,2017-09-29,1.34,1.34,2711338,2026-04-08T02:56:47.398677+00:00,9,3,2017,-0.7407407407407418
62438,FIDELITYBK,2017-10-31,1.52,1.52,31065181,2026-04-08T02:57:47.538171+00:00,10,4,2017,13.432835820895516
64462,FIDELITYBK,2017-11-30,2.06,2.06,117185992,2026-04-08T02:58:47.226359+00:00,11,4,2017,35.52631578947369
66118,FIDELITYBK,2017-12-29,2.46,2.46,38851460,2026-04-08T02:59:41.445401+00:00,12,4,2017,19.41747572815533
68050,FIDELITYBK,2018-01-31,3.66,3.66,21655884,2026-04-08T03:00:41.874276+00:00,1,1,2018,48.78048780487805
69614,FIDELITYBK,2018-02-28,2.99,2.99,7414696,2026-04-08T03:01:33.916623+00:00,2,1,2018,-18.306010928961747
71454,FIDELITYBK,2018-03-29,2.68,2.68,16326160,2026-04-08T03:02:31.326472+00:00,3,1,2018,-10.367892976588632
73214,FIDELITYBK,2018-04-30,2.55,2.55,11516157,2026-04-08T03:03:29.288658+00:00,4,2,2018,-4.850746268656724
74981,FIDELITYBK,2018-05-31,1.9,1.9,20214931,2026-04-08T03:04:33.384321+00:00,5,2,2018,-25.49019607843137
76752,FIDELITYBK,2018-06-29,2.3,2.3,20855164,2026-04-08T03:05:28.786725+00:00,6,2,2018,21.052631578947366
78831,FIDELITYBK,2018-07-31,1.99,1.99,8056535,2026-04-08T03:06:33.766078+00:00,7,3,2018,-13.478260869565206
80731,FIDELITYBK,2018-08-31,1.65,1.65,3182954,2026-04-08T03:07:34.108038+00:00,8,3,2018,-17.0854271356784
82627,FIDELITYBK,2018-09-28,1.7,1.7,12830093,2026-04-08T03:08:29.283021+00:00,9,3,2018,3.030303030303028
84769,FIDELITYBK,2018-10-31,2.04,2.04,15225498,2026-04-08T03:09:32.658485+00:00,10,4,2018,20.0
86809,FIDELITYBK,2018-11-30,1.98,1.98,4109803,2026-04-08T03:10:32.706086+00:00,11,4,2018,-2.941176470588236
88335,FIDELITYBK,2018-12-31,2.03,2.03,48031190,2026-04-08T03:11:26.963749+00:00,12,4,2018,2.525252525252508
90375,FIDELITYBK,2019-01-31,2.2,2.2,16954129,2026-04-08T03:12:45.452606+00:00,1,1,2019,8.374384236453224
92313,FIDELITYBK,2019-02-28,2.2,2.2,12827261,2026-04-08T03:13:42.435587+00:00,2,1,2019,0.0
94455,FIDELITYBK,2019-03-29,2.06,2.06,58191981,2026-04-08T03:14:41.061692+00:00,3,1,2019,-6.363636363636371
96480,FIDELITYBK,2019-04-30,1.9,1.9,1997178,2026-04-08T03:15:39.499507+00:00,4,2,2019,-7.766990291262143
98631,FIDELITYBK,2019-05-31,1.68,1.68,15672101,2026-04-08T03:16:39.10826+00:00,5,2,2019,-11.578947368421057
100279,FIDELITYBK,2019-06-28,1.7,1.7,496648,2026-04-08T03:17:27.669324+00:00,6,2,2019,1.1904761904761862
102664,FIDELITYBK,2019-07-31,1.6,1.6,3849355,2026-04-08T03:18:32.379029+00:00,7,3,2019,-5.88235294117646
104633,FIDELITYBK,2019-08-30,1.68,1.68,11332413,2026-04-08T03:19:27.686427+00:00,8,3,2019,4.999999999999982
106796,FIDELITYBK,2019-09-30,1.7,1.7,835442,2026-04-08T03:20:29.867546+00:00,9,3,2019,1.1904761904761862
109062,FIDELITYBK,2019-10-31,1.72,1.72,8542001,2026-04-08T03:21:39.10919+00:00,10,4,2019,1.17647058823529
111112,FIDELITYBK,2019-11-29,2.05,2.05,8068689,2026-04-08T03:22:36.43862+00:00,11,4,2019,19.186046511627897
112948,FIDELITYBK,2019-12-31,2.05,2.05,8816384,2026-04-08T03:23:31.997666+00:00,12,4,2019,0.0
115105,FIDELITYBK,2020-01-31,2.15,2.15,12858613,2026-04-08T03:24:31.961868+00:00,1,1,2020,4.878048780487809
117165,FIDELITYBK,2020-02-28,1.95,1.95,10638961,2026-04-08T03:25:28.472167+00:00,2,1,2020,-9.302325581395344
119328,FIDELITYBK,2020-03-31,1.78,1.78,5229614,2026-04-08T03:26:28.926506+00:00,3,1,2020,-8.717948717948708
121388,FIDELITYBK,2020-04-30,1.79,1.79,1712217,2026-04-08T03:27:25.479794+00:00,4,2,2020,0.561797752808979
122933,FIDELITYBK,2020-05-29,1.88,1.88,12896522,2026-04-08T03:28:14.796152+00:00,5,2,2020,5.027932960893855
124993,FIDELITYBK,2020-06-30,1.74,1.74,7768644,2026-04-08T03:29:14.28255+00:00,6,2,2020,-7.4468085106382915
126950,FIDELITYBK,2020-07-29,1.71,1.71,1248589,2026-04-08T03:30:09.725653+00:00,7,3,2020,-1.7241379310344862
129113,FIDELITYBK,2020-08-31,1.75,1.75,12863083,2026-04-08T03:31:14.574397+00:00,8,3,2020,2.3391812865497075
131379,FIDELITYBK,2020-09-30,1.85,1.85,17195185,2026-04-08T03:32:17.368144+00:00,9,3,2020,5.714285714285716
133439,FIDELITYBK,2020-10-30,2.51,2.51,49056940,2026-04-08T03:33:18.13889+00:00,10,4,2020,35.67567567567566
135617,FIDELITYBK,2020-11-30,2.6,2.6,13013318,2026-04-08T03:34:20.595268+00:00,11,4,2020,3.5856573705179478
137807,FIDELITYBK,2020-12-31,2.52,2.52,11127175,2026-04-08T03:35:20.721524+00:00,12,4,2020,-3.076923076923077
139907,FIDELITYBK,2021-01-29,2.72,2.72,7471925,2026-04-08T03:36:18.603253+00:00,1,1,2021,7.936507936507953
142007,FIDELITYBK,2021-02-26,2.44,2.44,3837985,2026-04-08T03:37:16.661186+00:00,2,1,2021,-10.294117647058831
144422,FIDELITYBK,2021-03-31,2.39,2.39,2528876,2026-04-08T03:38:29.710175+00:00,3,1,2021,-2.049180327868849
146312,FIDELITYBK,2021-04-30,2.25,2.25,5874156,2026-04-08T03:39:25.430976+00:00,4,2,2021,-5.857740585774063
148202,FIDELITYBK,2021-05-31,2.26,2.26,24471417,2026-04-08T03:40:23.651574+00:00,5,2,2021,0.4444444444444251
150424,FIDELITYBK,2021-06-30,2.31,2.31,10167549,2026-04-08T03:41:24.723581+00:00,6,2,2021,2.212389380530988
