id,symbol,date,open_price,close_price,volume,created_at,month,quarter,year,returns
45387,MBENEFIT,2017-01-31,0.5,0.5,0,2026-04-08T02:43:03.07753+00:00,1,1,2017,
47209,MBENEFIT,2017-02-28,0.5,0.5,700000,2026-04-08T02:44:45.006295+00:00,2,1,2017,0.0
49325,MBENEFIT,2017-03-31,0.5,0.5,0,2026-04-08T02:45:42.281198+00:00,3,1,2017,0.0
51153,MBENEFIT,2017-04-28,0.5,0.5,0,2026-04-08T02:51:55.619599+00:00,4,2,2017,0.0
53075,MBENEFIT,2017-05-31,0.5,0.5,500,2026-04-08T02:52:57.421655+00:00,5,2,2017,0.0
54915,MBENEFIT,2017-06-30,0.5,0.5,0,2026-04-08T02:53:53.827964+00:00,6,2,2017,0.0
56745,MBENEFIT,2017-07-31,0.5,0.5,73800,2026-04-08T02:54:52.464984+00:00,7,3,2017,0.0
58861,MBENEFIT,2017-08-31,0.5,0.5,0,2026-04-08T02:55:54.947048+00:00,8,3,2017,0.0
60517,MBENEFIT,2017-09-29,0.5,0.5,0,2026-04-08T02:56:47.398677+00:00,9,3,2017,0.0
62449,MBENEFIT,2017-10-31,0.5,0.5,0,2026-04-08T02:57:47.538171+00:00,10,4,2017,0.0
64473,MBENEFIT,2017-11-30,0.5,0.5,22100,2026-04-08T02:58:47.226359+00:00,11,4,2017,0.0
66129,MBENEFIT,2017-12-29,0.5,0.5,500,2026-04-08T02:59:41.445401+00:00,12,4,2017,0.0
68061,MBENEFIT,2018-01-31,0.5,0.5,0,2026-04-08T03:00:41.874276+00:00,1,1,2018,0.0
69625,MBENEFIT,2018-02-28,0.48,0.48,5000,2026-04-08T03:01:33.916623+00:00,2,1,2018,-4.000000000000004
71465,MBENEFIT,2018-03-29,0.34,0.34,582428,2026-04-08T03:02:31.326472+00:00,3,1,2018,-29.166666666666664
73224,MBENEFIT,2018-04-30,0.24,0.24,130965188,2026-04-08T03:03:29.288658+00:00,4,2,2018,-29.41176470588236
74991,MBENEFIT,2018-05-31,0.37,0.37,5289255,2026-04-08T03:04:33.384321+00:00,5,2,2018,54.16666666666667
76762,MBENEFIT,2018-06-29,0.37,0.37,85000,2026-04-08T03:05:28.786725+00:00,6,2,2018,0.0
78841,MBENEFIT,2018-07-31,0.36,0.36,673000,2026-04-08T03:06:33.766078+00:00,7,3,2018,-2.7027027027027084
80741,MBENEFIT,2018-08-31,0.3,0.3,277670,2026-04-08T03:07:34.108038+00:00,8,3,2018,-16.666666666666664
82640,MBENEFIT,2018-09-28,0.28,0.28,138430,2026-04-08T03:08:29.283021+00:00,9,3,2018,-6.666666666666654
84782,MBENEFIT,2018-10-31,0.3,0.3,815000,2026-04-08T03:09:32.658485+00:00,10,4,2018,7.14285714285714
86822,MBENEFIT,2018-11-30,0.25,0.25,161000,2026-04-08T03:10:32.706086+00:00,11,4,2018,-16.666666666666664
88348,MBENEFIT,2018-12-31,0.21,0.21,241215,2026-04-08T03:11:26.963749+00:00,12,4,2018,-16.000000000000004
90388,MBENEFIT,2019-01-31,0.22,0.22,133035,2026-04-08T03:12:45.452606+00:00,1,1,2019,4.761904761904767
92326,MBENEFIT,2019-02-28,0.27,0.27,1029000,2026-04-08T03:13:42.435587+00:00,2,1,2019,22.72727272727273
94468,MBENEFIT,2019-03-29,0.22,0.22,2261426,2026-04-08T03:14:41.061692+00:00,3,1,2019,-18.518518518518523
96493,MBENEFIT,2019-04-30,0.21,0.21,0,2026-04-08T03:15:39.499507+00:00,4,2,2019,-4.545454545454552
98644,MBENEFIT,2019-05-31,0.22,0.22,233182,2026-04-08T03:16:39.10826+00:00,5,2,2019,4.761904761904767
100292,MBENEFIT,2019-06-28,0.23,0.23,449666,2026-04-08T03:17:27.669324+00:00,6,2,2019,4.545454545454541
102677,MBENEFIT,2019-07-31,0.24,0.24,1926558,2026-04-08T03:18:32.379029+00:00,7,3,2019,4.347826086956519
104646,MBENEFIT,2019-08-30,0.22,0.22,1063354,2026-04-08T03:19:27.686427+00:00,8,3,2019,-8.333333333333325
106809,MBENEFIT,2019-09-30,0.2,0.2,0,2026-04-08T03:20:29.867546+00:00,9,3,2019,-9.090909090909085
109075,MBENEFIT,2019-10-31,0.2,0.2,6524405,2026-04-08T03:21:39.10919+00:00,10,4,2019,0.0
111125,MBENEFIT,2019-11-29,0.2,0.2,10300,2026-04-08T03:22:36.43862+00:00,11,4,2019,0.0
112961,MBENEFIT,2019-12-31,0.2,0.2,322159,2026-04-08T03:23:31.997666+00:00,12,4,2019,0.0
115118,MBENEFIT,2020-01-31,0.2,0.2,22165212,2026-04-08T03:24:31.961868+00:00,1,1,2020,0.0
117178,MBENEFIT,2020-02-28,0.2,0.2,0,2026-04-08T03:25:28.472167+00:00,2,1,2020,0.0
119341,MBENEFIT,2020-03-31,0.2,0.2,80000,2026-04-08T03:26:28.926506+00:00,3,1,2020,0.0
