id,symbol,date,open_price,close_price,volume,created_at,month,quarter,year,returns
45427,TRANSEXPR,2017-01-31,0.95,0.95,20000.0,2026-04-08T02:43:03.07753+00:00,1,1,2017,
47250,TRANSEXPR,2017-02-28,0.91,0.91,28100.0,2026-04-08T02:44:45.006295+00:00,2,1,2017,-4.210526315789465
49366,TRANSEXPR,2017-03-31,0.99,0.99,0.0,2026-04-08T02:45:42.281198+00:00,3,1,2017,8.791208791208781
51193,TRANSEXPR,2017-04-28,0.83,0.83,15.0,2026-04-08T02:51:55.619599+00:00,4,2,2017,-16.161616161616166
53116,TRANSEXPR,2017-05-31,0.81,0.81,87850.0,2026-04-08T02:52:57.421655+00:00,5,2,2017,-2.409638554216853
54956,TRANSEXPR,2017-06-30,0.83,0.83,184476.0,2026-04-08T02:53:53.827964+00:00,6,2,2017,2.4691358024691246
56786,TRANSEXPR,2017-07-31,0.8,0.8,4000.0,2026-04-08T02:54:52.464984+00:00,7,3,2017,-3.6144578313252906
58902,TRANSEXPR,2017-08-31,0.76,0.76,0.0,2026-04-08T02:55:54.947048+00:00,8,3,2017,-5.000000000000004
60558,TRANSEXPR,2017-09-29,0.76,0.76,500.0,2026-04-08T02:56:47.398677+00:00,9,3,2017,0.0
62490,TRANSEXPR,2017-10-31,0.81,0.81,0.0,2026-04-08T02:57:47.538171+00:00,10,4,2017,6.578947368421062
64514,TRANSEXPR,2017-11-30,0.76,0.76,0.0,2026-04-08T02:58:47.226359+00:00,11,4,2017,-6.172839506172845
66170,TRANSEXPR,2017-12-29,0.78,0.78,0.0,2026-04-08T02:59:41.445401+00:00,12,4,2017,2.6315789473684292
68102,TRANSEXPR,2018-01-31,0.81,0.81,3000.0,2026-04-08T03:00:41.874276+00:00,1,1,2018,3.8461538461538547
69666,TRANSEXPR,2018-02-28,0.9,0.9,207211.0,2026-04-08T03:01:33.916623+00:00,2,1,2018,11.111111111111116
71506,TRANSEXPR,2018-03-29,0.9,0.9,1100.0,2026-04-08T03:02:31.326472+00:00,3,1,2018,0.0
73265,TRANSEXPR,2018-04-30,0.86,0.86,0.0,2026-04-08T03:03:29.288658+00:00,4,2,2018,-4.444444444444451
75032,TRANSEXPR,2018-05-31,0.82,0.82,5445.0,2026-04-08T03:04:33.384321+00:00,5,2,2018,-4.651162790697683
76804,TRANSEXPR,2018-06-29,0.81,0.81,0.0,2026-04-08T03:05:28.786725+00:00,6,2,2018,-1.2195121951219412
78884,TRANSEXPR,2018-07-31,0.75,0.75,45000.0,2026-04-08T03:06:33.766078+00:00,7,3,2018,-7.407407407407418
