year,month_predicted,next_month_returns_prediction,r2_score,rmse,tp,tn,fp,fn,movement_accuracy,order,seasonal_order
2026,8,157.14882818331196,0.3089069059209304,70.3208102854928,3,0,7,0,0.3,"(0, 1, 0)","(0, 2, 0, 12)"
