year,month_predicted,next_month_close_price_prediction,r2_score,rmse,tp,tn,fp,fn,movement_accuracy,order,seasonal_order
2026,8,141.63682813616393,0.643071518133767,17.251975777610546,5,0,5,0,0.5,"(2, 2, 2)","(2, 0, 1, 12)"
