,year,month,true,predicted,true_pct_change,predicted_pct_change,true_movement,predicted_movement
0,2025,10,2.05,1.9352135265119095,0.0,-0.05599340170150746,down,down
1,2025,11,1.95,1.8435712461249159,-0.04878048780487798,-0.04735512600109437,down,down
2,2025,12,1.86,2.13246998481942,-0.0461538461538461,0.1567060341723996,down,up
3,2026,1,2.18,1.973020618607363,0.17204301075268824,-0.07477215029854656,up,down
4,2026,2,1.94,1.9244624211917927,-0.11009174311926617,-0.024611094763847263,down,down
5,2026,3,1.64,1.9343099012669938,-0.15463917525773196,0.005117003048104474,down,up
6,2026,4,1.36,1.7254556263080565,-0.1707317073170731,-0.10797353351814798,down,down
7,2026,5,1.41,1.6111228827293993,0.03676470588235281,-0.06626234939654407,up,down
8,2026,6,1.27,1.757022029157999,-0.09929078014184389,0.09055742922689558,down,up
9,2026,7,1.48,1.955352537524735,0.16535433070866135,0.11287878300636911,up,up
