year,month_predicted,next_month_close_price_prediction,r2_score,rmse,tp,tn,fp,fn,movement_accuracy,order,seasonal_order
2026,8,32.74945026153921,0.6172434639995057,3.219830004589651,6,0,4,0,0.6,"(1, 2, 2)","(0, 1, 1, 12)"
