year,month_predicted,next_month_close_price_prediction,r2_score,rmse,tp,tn,fp,fn,movement_accuracy,order,seasonal_order
2026,8,198.99060124256647,0.6711838911365957,28.66891663524653,7,0,1,2,0.7,"(2, 2, 0)","(2, 1, 0, 12)"
