,year,month,true,predicted,true_pct_change,predicted_pct_change,true_movement,predicted_movement
0,2025,10,73.0,81.19464670932788,2.8169014084507005,14.358657337081526,up,up
1,2025,11,73.0,85.20817078080796,0.0,4.94308951900273,down,up
2,2025,12,69.0,89.79389133160363,-5.47945205479452,5.381784996408512,down,up
3,2026,1,79.5,105.05743362340829,15.217391304347828,16.998419453097636,up,up
4,2026,2,100.05,109.72947843343988,25.84905660377359,4.447133961770988,up,up
5,2026,3,99.8,115.30551899569585,-0.2498750624687629,5.081624957908004,down,up
6,2026,4,145.2,115.4676067281267,45.490981963927844,0.14057239743823224,up,up
7,2026,5,179.1,127.01451327572578,23.347107438016536,10.000126333948156,up,up
8,2026,6,175.1,138.21907863684828,-2.2333891680625384,8.82148431085148,down,up
9,2026,7,142.45,162.06972915220425,-18.64648772130212,17.255686226950107,down,up
