year,month_predicted,next_month_close_price_prediction,r2_score,rmse,tp,tn,fp,fn,movement_accuracy,order,seasonal_order
2026,8,14.14437241180024,0.4326075911562972,3.3191954450616756,4,1,5,0,0.5,"(1, 2, 0)","(2, 0, 0, 12)"
