,year,month,true,predicted,true_pct_change,predicted_pct_change,true_movement,predicted_movement
0,2025,10,5.0,5.932290833043187,-0.13793103448275856,0.022808764317790997,down,up
1,2025,11,4.9,6.105642865273582,-0.019999999999999907,0.029221768977477414,down,up
2,2025,12,5.0,6.201852963182104,0.020408163265306145,0.015757570501826468,up,up
3,2026,1,7.0,6.4120670872241865,0.3999999999999999,0.033895373735888024,up,up
4,2026,2,6.0,6.488444634614718,-0.1428571428571429,0.011911532794582236,down,up
5,2026,3,5.92,6.616733860780915,-0.013333333333333308,0.019771953586811275,down,up
6,2026,4,5.5,6.808007937569165,-0.07094594594594594,0.028907627360075905,down,up
7,2026,5,8.95,7.303330061915905,0.6272727272727272,0.07275580887815436,up,up
8,2026,6,7.2,8.187993493784708,-0.1955307262569832,0.12113151457880655,down,up
9,2026,7,8.45,9.312575240849426,0.17361111111111094,0.13734521747218764,up,up
