year,month_predicted,next_month_close_price_prediction,r2_score,rmse,tp,tn,fp,fn,movement_accuracy,order,seasonal_order
2026,8,9.752928594931504,0.42439922471056635,1.0478285472566526,4,0,6,0,0.4,"(0, 2, 2)","(2, 1, 2, 12)"
