,year,month,true,predicted,true_pct_change,predicted_pct_change,true_movement,predicted_movement
0,2025,10,7.05,7.521771043165823,-2.083333333333337,4.46904226619198,down,up
1,2025,11,6.6,7.093542086331647,-6.382978723404253,-5.69319319049546,down,down
2,2025,12,6.9,7.06531312949747,4.545454545454564,-0.397952905482446,up,down
3,2026,1,8.95,8.087084172663294,29.71014492753621,14.461794182906917,up,up
4,2026,2,7.6,8.408855215829119,-15.083798882681565,3.978826438501848,down,up
5,2026,3,7.0,7.630626258994944,-7.894736842105255,-9.254874021010728,down,down
6,2026,4,7.5,8.352397302160767,7.14285714285714,9.45887032948316,up,up
7,2026,5,10.85,8.12416834532659,44.66666666666666,-2.7324964148333186,up,down
8,2026,6,9.75,8.495939388492413,-10.138248847926267,4.576112007571642,down,up
9,2026,7,10.65,11.567710431658238,9.230769230769242,36.155755152002136,up,up
