,year,month,true,predicted,true_pct_change,predicted_pct_change,true_movement,predicted_movement
0,2025,10,42.45,45.29599630395128,4.044117647058831,11.019598784194319,up,up
1,2025,11,39.9,48.552262757218784,-6.007067137809196,7.188861530756219,down,up
2,2025,12,43.0,51.27397709448023,7.769423558897248,5.605741489065363,up,up
3,2026,1,44.0,54.651430983580006,2.3255813953488413,6.587072196245458,up,up
4,2026,2,68.0,57.8014978556921,54.54545454545454,5.763923863326714,up,up
5,2026,3,75.0,60.89836144540482,10.294117647058831,5.357756640570788,up,up
6,2026,4,87.15,64.08968634357014,16.200000000000014,5.240411765473096,up,up
7,2026,5,83.0,67.2415736784562,-4.761904761904767,4.917932220778121,down,up
8,2026,6,65.85,70.38964307064445,-20.66265060240965,4.681730691256658,down,up
9,2026,7,69.0,73.550981815091,4.783599088838275,4.491198714097422,up,up
