year,month_predicted,next_month_close_price_prediction,r2_score,rmse,tp,tn,fp,fn,movement_accuracy,order,seasonal_order
2026,8,1.6515221628233205,0.6668891310451209,0.14983993352383673,0,6,1,3,0.6,"(0, 2, 0)","(0, 0, 1, 12)"
