id,symbol,date,open_price,close_price,volume,created_at,month,quarter,year,returns
45358,UPDCREIT,2017-01-31,10.0,10.0,0,2026-04-08T02:43:03.07753+00:00,1,1,2017,
47179,UPDCREIT,2017-02-28,10.0,10.0,4900,2026-04-08T02:44:45.006295+00:00,2,1,2017,0.0
49295,UPDCREIT,2017-03-31,10.0,10.0,0,2026-04-08T02:45:42.281198+00:00,3,1,2017,0.0
51123,UPDCREIT,2017-04-28,10.0,10.0,0,2026-04-08T02:51:55.619599+00:00,4,2,2017,0.0
53045,UPDCREIT,2017-05-31,10.0,10.0,0,2026-04-08T02:52:57.421655+00:00,5,2,2017,0.0
54885,UPDCREIT,2017-06-30,10.0,10.0,10330,2026-04-08T02:53:53.827964+00:00,6,2,2017,0.0
56715,UPDCREIT,2017-07-31,10.0,10.0,0,2026-04-08T02:54:52.464984+00:00,7,3,2017,0.0
58831,UPDCREIT,2017-08-31,10.0,10.0,0,2026-04-08T02:55:54.947048+00:00,8,3,2017,0.0
60487,UPDCREIT,2017-09-29,10.0,10.0,0,2026-04-08T02:56:47.398677+00:00,9,3,2017,0.0
62419,UPDCREIT,2017-10-31,10.0,10.0,0,2026-04-08T02:57:47.538171+00:00,10,4,2017,0.0
64443,UPDCREIT,2017-11-30,10.0,10.0,0,2026-04-08T02:58:47.226359+00:00,11,4,2017,0.0
66099,UPDCREIT,2017-12-29,10.0,10.0,0,2026-04-08T02:59:41.445401+00:00,12,4,2017,0.0
68031,UPDCREIT,2018-01-31,10.0,10.0,100,2026-04-08T03:00:41.874276+00:00,1,1,2018,0.0
69595,UPDCREIT,2018-02-28,10.0,10.0,0,2026-04-08T03:01:33.916623+00:00,2,1,2018,0.0
71435,UPDCREIT,2018-03-29,10.0,10.0,0,2026-04-08T03:02:31.326472+00:00,3,1,2018,0.0
73196,UPDCREIT,2018-04-30,10.0,10.0,0,2026-04-08T03:03:29.288658+00:00,4,2,2018,0.0
74963,UPDCREIT,2018-05-31,10.0,10.0,500,2026-04-08T03:04:33.384321+00:00,5,2,2018,0.0
76734,UPDCREIT,2018-06-29,10.0,10.0,0,2026-04-08T03:05:28.786725+00:00,6,2,2018,0.0
78813,UPDCREIT,2018-07-31,9.0,9.0,0,2026-04-08T03:06:33.766078+00:00,7,3,2018,-9.999999999999998
80713,UPDCREIT,2018-08-31,9.0,9.0,10100,2026-04-08T03:07:34.108038+00:00,8,3,2018,0.0
82609,UPDCREIT,2018-09-28,9.0,9.0,0,2026-04-08T03:08:29.283021+00:00,9,3,2018,0.0
84751,UPDCREIT,2018-10-31,8.1,8.1,36375,2026-04-08T03:09:32.658485+00:00,10,4,2018,-10.000000000000009
86791,UPDCREIT,2018-11-30,8.1,8.1,3400,2026-04-08T03:10:32.706086+00:00,11,4,2018,0.0
88308,UPDCREIT,2018-12-31,6.6,6.6,2300,2026-04-08T03:11:26.963749+00:00,12,4,2018,-18.518518518518523
90348,UPDCREIT,2019-01-31,5.95,5.95,4620,2026-04-08T03:12:45.452606+00:00,1,1,2019,-9.84848484848484
92286,UPDCREIT,2019-02-28,5.95,5.95,0,2026-04-08T03:13:42.435587+00:00,2,1,2019,0.0
94428,UPDCREIT,2019-03-29,5.4,5.4,32000,2026-04-08T03:14:41.061692+00:00,3,1,2019,-9.243697478991598
96454,UPDCREIT,2019-04-30,5.4,5.4,1273,2026-04-08T03:15:39.499507+00:00,4,2,2019,0.0
98605,UPDCREIT,2019-05-31,5.4,5.4,180,2026-04-08T03:16:39.10826+00:00,5,2,2019,0.0
100253,UPDCREIT,2019-06-28,5.4,5.4,400,2026-04-08T03:17:27.669324+00:00,6,2,2019,0.0
102638,UPDCREIT,2019-07-31,5.4,5.4,440,2026-04-08T03:18:32.379029+00:00,7,3,2019,0.0
104607,UPDCREIT,2019-08-30,5.4,5.4,0,2026-04-08T03:19:27.686427+00:00,8,3,2019,0.0
106770,UPDCREIT,2019-09-30,4.9,4.9,0,2026-04-08T03:20:29.867546+00:00,9,3,2019,-9.259259259259256
109036,UPDCREIT,2019-10-31,4.9,4.9,0,2026-04-08T03:21:39.10919+00:00,10,4,2019,0.0
111087,UPDCREIT,2019-11-29,4.45,4.45,780,2026-04-08T03:22:36.43862+00:00,11,4,2019,-9.183673469387754
112923,UPDCREIT,2019-12-31,4.25,4.25,87374,2026-04-08T03:23:31.997666+00:00,12,4,2019,-4.49438202247191
115080,UPDCREIT,2020-01-31,3.1,3.1,455464,2026-04-08T03:24:31.961868+00:00,1,1,2020,-27.058823529411757
117140,UPDCREIT,2020-02-28,3.15,3.15,1,2026-04-08T03:25:28.472167+00:00,2,1,2020,1.6129032258064502
119303,UPDCREIT,2020-03-31,3.15,3.15,130000,2026-04-08T03:26:28.926506+00:00,3,1,2020,0.0
121363,UPDCREIT,2020-04-30,3.4,3.4,1799941,2026-04-08T03:27:25.479794+00:00,4,2,2020,7.9365079365079305
122908,UPDCREIT,2020-05-29,3.5,3.5,2000,2026-04-08T03:28:14.796152+00:00,5,2,2020,2.941176470588247
124968,UPDCREIT,2020-06-30,3.8,3.8,0,2026-04-08T03:29:14.28255+00:00,6,2,2020,8.571428571428562
126925,UPDCREIT,2020-07-29,3.8,3.8,41068,2026-04-08T03:30:09.725653+00:00,7,3,2020,0.0
129088,UPDCREIT,2020-08-31,3.8,3.8,33645,2026-04-08T03:31:14.574397+00:00,8,3,2020,0.0
131354,UPDCREIT,2020-09-30,3.8,3.8,20235,2026-04-08T03:32:17.368144+00:00,9,3,2020,0.0
133414,UPDCREIT,2020-10-30,3.8,3.8,0,2026-04-08T03:33:18.13889+00:00,10,4,2020,0.0
135592,UPDCREIT,2020-11-30,5.5,5.5,20132,2026-04-08T03:34:20.595268+00:00,11,4,2020,44.736842105263165
137878,UPDCREIT,2020-12-31,5.5,5.5,160,2026-04-08T03:35:20.721524+00:00,12,4,2020,0.0
139978,UPDCREIT,2021-01-29,5.5,5.5,39547,2026-04-08T03:36:18.603253+00:00,1,1,2021,0.0
142078,UPDCREIT,2021-02-26,5.85,5.85,28638,2026-04-08T03:37:16.661186+00:00,2,1,2021,6.363636363636349
144493,UPDCREIT,2021-03-31,5.6,5.6,644690,2026-04-08T03:38:29.710175+00:00,3,1,2021,-4.273504273504269
146383,UPDCREIT,2021-04-30,5.6,5.6,3029,2026-04-08T03:39:25.430976+00:00,4,2,2021,0.0
148273,UPDCREIT,2021-05-31,5.6,5.6,0,2026-04-08T03:40:23.651574+00:00,5,2,2021,0.0
150496,UPDCREIT,2021-06-30,5.65,5.65,171020,2026-04-08T03:41:24.723581+00:00,6,2,2021,0.8928571428571619
152650,UPDCREIT,2021-07-30,5.6,5.6,13857,2026-04-08T03:42:23.780537+00:00,7,3,2021,-0.8849557522124019
154918,UPDCREIT,2021-08-31,5.6,5.6,3624,2026-04-08T03:43:26.203018+00:00,8,3,2021,0.0
157186,UPDCREIT,2021-09-30,5.6,5.6,21010,2026-04-08T03:44:27.471646+00:00,9,3,2021,0.0
159249,UPDCREIT,2021-10-29,6.0,6.0,6640,2026-04-08T03:45:25.013779+00:00,10,4,2021,7.14285714285714
161320,UPDCREIT,2021-11-30,4.1,4.1,2534223,2026-04-08T03:46:25.627389+00:00,11,4,2021,-31.666666666666675
163632,UPDCREIT,2021-12-31,4.45,4.45,4487759,2026-04-08T03:47:27.803632+00:00,12,4,2021,8.536585365853666
165871,UPDCREIT,2022-01-31,3.85,3.85,2561029,2026-04-08T03:48:28.465348+00:00,1,1,2022,-13.48314606741573
168111,UPDCREIT,2022-02-28,3.7,3.7,1263389,2026-04-08T03:49:25.620712+00:00,2,1,2022,-3.8961038961038974
170351,UPDCREIT,2022-03-31,3.6,3.6,27753,2026-04-08T03:50:25.686443+00:00,3,1,2022,-2.7027027027027084
172479,UPDCREIT,2022-04-29,3.85,3.85,15810,2026-04-08T03:51:22.882631+00:00,4,2,2022,6.944444444444442
174624,UPDCREIT,2022-05-31,3.75,3.75,646770,2026-04-08T03:52:25.114026+00:00,5,2,2022,-2.5974025974025983
176997,UPDCREIT,2022-06-30,3.45,3.45,503435,2026-04-08T03:53:31.346855+00:00,6,2,2022,-7.9999999999999964
178918,UPDCREIT,2022-07-29,3.55,3.55,44455,2026-04-08T03:54:25.692024+00:00,7,3,2022,2.898550724637672
181517,UPDCREIT,2022-08-31,3.3,3.3,325766,2026-04-08T03:55:38.363566+00:00,8,3,2022,-7.042253521126762
183777,UPDCREIT,2022-09-30,3.1,3.1,379112,2026-04-08T03:56:37.947618+00:00,9,3,2022,-6.060606060606055
185715,UPDCREIT,2022-10-31,3.05,3.05,154284,2026-04-08T03:57:34.21591+00:00,10,4,2022,-1.6129032258064613
187995,UPDCREIT,2022-11-30,2.75,2.75,55179,2026-04-08T03:58:33.448849+00:00,11,4,2022,-9.836065573770492
190161,UPDCREIT,2022-12-30,3.0,3.0,365012,2026-04-08T03:59:29.796579+00:00,12,4,2022,9.090909090909083
192327,UPDCREIT,2023-01-31,3.15,3.15,209662,2026-04-08T04:00:28.560212+00:00,1,1,2023,5.000000000000004
194265,UPDCREIT,2023-02-28,3.35,3.35,176723,2026-04-08T04:01:20.671303+00:00,2,1,2023,6.349206349206349
196659,UPDCREIT,2023-03-31,3.15,3.15,42554,2026-04-08T04:02:21.739047+00:00,3,1,2023,-5.97014925373135
198483,UPDCREIT,2023-04-28,3.15,3.15,418195,2026-04-08T04:03:13.757457+00:00,4,2,2023,0.0
200307,UPDCREIT,2023-05-30,3.2,3.2,185118,2026-04-08T04:04:11.011702+00:00,5,2,2023,1.5873015873016039
202245,UPDCREIT,2023-06-30,3.75,3.75,2884686,2026-04-08T04:05:07.377697+00:00,6,2,2023,17.1875
204411,UPDCREIT,2023-07-31,3.6,3.6,193726,2026-04-08T04:06:06.790851+00:00,7,3,2023,-3.9999999999999925
206577,UPDCREIT,2023-08-30,3.65,3.65,3285934,2026-04-08T04:07:03.820209+00:00,8,3,2023,1.388888888888884
208743,UPDCREIT,2023-09-29,3.9,3.9,95395,2026-04-08T04:08:01.279649+00:00,9,3,2023,6.849315068493156
210925,UPDCREIT,2023-10-31,3.7,3.7,112161,2026-04-08T04:09:01.914254+00:00,10,4,2023,-5.128205128205121
213361,UPDCREIT,2023-11-30,4.1,4.1,3243050,2026-04-08T04:10:01.973818+00:00,11,4,2023,10.81081081081079
