year,month_predicted,next_month_returns_prediction,r2_score,rmse,tp,tn,fp,fn,movement_accuracy,order,seasonal_order
2026,8,3.866569250282865,0.2575718419588484,13.193806131239269,2,7,0,1,0.9,"(0, 1, 0)","(1, 1, 0, 12)"
