year,month_predicted,next_month_close_price_prediction,r2_score,rmse,tp,tn,fp,fn,movement_accuracy,order,seasonal_order
2026,8,210.37147000731935,0.4393184250065587,35.158486793042876,7,0,3,0,0.7,"(1, 2, 2)","(2, 2, 0, 12)"
