,year,month,true,predicted,true_pct_change,predicted_pct_change,true_movement,predicted_movement
0,2025,10,174.9,174.44361654243215,0.06257594167679237,0.05980325967455746,up,up
1,2025,11,174.9,170.89032473845228,0.0,-0.020369285356541367,down,down
2,2025,12,170.9,184.71450019411662,-0.022870211549456787,0.08089501542478938,down,up
3,2026,1,170.9,186.87625637370573,0.0,0.011703229455821251,down,up
4,2026,2,189.7,201.993154008592,0.11000585137507302,0.08089255386546412,up,up
5,2026,3,203.0,213.27121351573226,0.07011070110701123,0.055833870026409604,up,up
6,2026,4,223.3,224.88755279699905,0.10000000000000009,0.054467450575133025,up,up
7,2026,5,223.3,228.87866824050352,0.0,0.017747160275727536,down,up
8,2026,6,223.3,224.47824357419003,0.0,-0.019226014814493597,down,down
9,2026,7,242.0,234.30417811935354,0.08374384236453203,0.043772324608001734,up,up
